6.1781E-02;6.1781E-05
6.1781E-02;6.1781E-05
6.1788E-02;6.1788E-05
6.1788E-02;6.1788E-05
6.1792E-02;6.1792E-05
6.1803E-02;6.1803E-05
6.1814E-02;6.1814E-05
6.1818E-02;6.1818E-05
6.1818E-02;6.1818E-05
6.1825E-02;6.1825E-05
6.1825E-02;6.1825E-05
6.1829E-02;6.1829E-05
6.1833E-02;6.1833E-05
6.1833E-02;6.1833E-05
6.1837E-02;6.1837E-05
6.1837E-02;6.1837E-05
6.1840E-02;6.1840E-05
6.1844E-02;6.1844E-05
6.1844E-02;6.1844E-05
6.1848E-02;6.1848E-05
6.1848E-02;6.1848E-05
6.1851E-02;6.1851E-05
6.1855E-02;6.1855E-05
6.1863E-02;6.1863E-05
6.1874E-02;6.1874E-05
6.1874E-02;6.1874E-05
6.1878E-02;6.1878E-05
6.1900E-02;6.1900E-05
6.1915E-02;6.1915E-05
6.1919E-02;6.1919E-05
6.1919E-02;6.1919E-05
6.1926E-02;6.1926E-05
6.1926E-02;6.1926E-05
